triples,predictions,actuals
Death_on_a_Factory_Farm director Tom_Simon Death_on_a_Factory_Farm director Sarah_Teale Death_on_a_Factory_Farm producer Tom_Simon Death_on_a_Factory_Farm producer Sarah_Teale Death_on_a_Factory_Farm runtime 83.0 ,Tom Simon is the director of Death on a Factory Farm which was produced by Sarah Teale and Tom Simon. The film has a runtime of 83.0 and was directed by Tom Simon.,"""Death on a Factory Farm"" is a film both directed and produced by Tom Simon and Sarah Teale. The film runs for 83 minutes."
Thurleigh postalCode MK44 ,Thurleigh has the postal code MK44.,The postal code for the village of Thurleigh is MK44.
Lady_Anne_Monson birthPlace Kingdom_of_England Kingdom_of_England governmentType Unitary_state ,Lady Anne Monson was born in the Kingdom of England which is a unitary state.,"Lady Anne Monson was born in the Kingdom of England, which has a unitary state form of government."
Death_on_a_Factory_Farm director Tom_Simon Death_on_a_Factory_Farm editor Geof_Bartz ,Tom Simon is the director of Death on a Factory Farm which was edited by Geof Bartz.,"Tom Simon directed the file Death on a Factory Farm, which was edited by Geof Bartz."
Turn_Me_On_(album) genre Punk_blues Turn_Me_On_(album) precededBy Let_It_Breed Let_It_Breed precededBy Love_American_Style_(album) ,Turn Me On is a punk blues album which was preceded by Let It Breed and Love American Style.,Turn Me On is a punk blues album preceded by the album Let it Breed which had followed the Love American Style album.
"ALCO_RS-3 buildDate ""May 1950 - August 1956"" ALCO_RS-3 engine V12_engine ALCO_RS-3 length 17068.8 (millimetres) ALCO_RS-3 powerType Diesel-electric_transmission ",The ALCO RS-3 was built between May 1950 and August 1956 and has a V12 engine and a diesel-electric transmission. It is 17068.8 millimetres long.,"Produced between May 1950 and August 1956, the ALCO RS-3 has a V12 engine and diesel-electric transmission. Its total length is 17068.8 mm."
"Abraham_A._Ribicoff birthPlace United_States Abraham_A._Ribicoff deathPlace United_States Abraham_A._Ribicoff inOfficeWhilePresident John_F._Kennedy Abraham_A._Ribicoff nationality American Abraham_A._Ribicoff spouse ""Ruth Ribicoff"" ",Abraham A. Ribicoff was born in the United States and died in the United States. He was married to Ruth Ribicoff and was in office while John F. Kennedy was President.,The United States is the birthplace of American citizen Abraham A. Ribicoff who was in office while John F. Kennedy was president. He was married to Ruth Ribicoff and died in the United States.
McVeagh_of_the_South_Seas director Cyril_Bruce ,Cyril Bruce is the director of McVeagh of the South Seas.,The movie McVeagh of the South Seas was directed by Cyril Bruce.
Rock_music musicSubgenre Proto-punk ,Rock music has a sub genre called Proto-punk.,Proto-punk is a music subgenre of rock music.
Expect_a_Miracle followedBy Afterplay_(Brian_Kelly_album) Expect_a_Miracle genre Instrumental_music Expect_a_Miracle genre Easy_listening Expect_a_Miracle runtime 54.56 Expect_a_Miracle type Compilation_Album ,Expect a Miracle is a compilation album of instrumental music and easy listening. It was followed by Afterplay which is the Brian Kelly album. It has a runtime of 54.56.,"Expect a Miracle is an instrumental album in the easy listening genre. It is 54:56 minutes long and is a compilation album. Afterplay, by Brian Kelly was released after it."
Bionico country Mexico Bionico course Dessert Mexico currency Mexican_peso Mexico demonym Mexicans Dessert dishVariation Sandesh_(confectionery) Bionico ingredient Sour_cream Bionico region Guadalajara ,"Bionico is a dessert found in Guadalajara, Mexico. It contains sour cream and is a variation of Sandesh. The currency of Mexico is the peso and the people are known as Mexicans.","Mexico is a country, and its people are called Mexicans. If you wanted to buy food there you would have to use their currency, which is the peso. Mexico has yummy desserts such as bionico. Bionico is made from several ingredients including sour cream, and it can be found in Guadalajara as well as Mexico. If you don’t like bionico, you can go for a sandesh, another dessert."
Death_on_a_Factory_Farm broadcastedBy HBO Death_on_a_Factory_Farm director Tom_Simon Death_on_a_Factory_Farm director Sarah_Teale ,"Tom Simon and Sarah Teale are directors of Death on a Factory Farm, which was broadcast by HBO.",Tom Simon and Sarah Teale directed the HBO movie Death on a Factory Farm.
Bionico country Mexico Bionico dishVariation Cottage_cheese ,Bionico is a dish from Mexico and can be varied by using cottage cheese.,Bionico can be varied by using cottage cheese found in Mexico.
"Alan_Shepard almaMater ""NWC, M.A. 1957"" Alan_Shepard birthDate ""1923-11-18"" Alan_Shepard birthPlace New_Hampshire ","Alan Shepard was born on November 18th, 1923 in New Hampshire. He graduated from NWC in 1957 with an M.A.","A former NWC graduate (MA, 1957), Alan Shepard was born in New Hampshire on Nov 18, 1923."
Bananaman broadcastedBy BBC Bananaman creator Steve_Bright ,Bananaman was created by Steve Bright and broadcast by the BBC.,"The BBC broadcasted Bananaman, which was created by Steve Bright."
Agremiação_Sportiva_Arapiraquense league Campeonato_Brasileiro_Série_C Agremiação_Sportiva_Arapiraquense season 2015_Campeonato_Brasileiro_Série_C ,Agremiaço Sportiva Arapiraquense played in the Campeonato Brasileiro Série C league in 2015.,Agremiação Sportiva Arapiraquense from Campeonato Brasileiro Série C league competed in the 2015 Campeonato Brasileiro Série C.
1147_Stavropolis discoverer Grigory_Neujmin 1147_Stavropolis orbitalPeriod 1249.6 ,Grigory Neujmin discovered 1147 Stavropolis which has an orbital period of 1249.6.,Grigory Neujmin discovered 1147 Stavropolis whose orbital period is 1249.6.
France governmentType Unitary_state ,France is a unitary state.,The Government type of France is unitary state.
Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University Acharya_Institute_of_Technology established 2000 ,The Acharya Institute of Technology was established in 2000 and is affiliated with Visvesvaraya Technological University.,"Acharya Institute of Technology, established in 2000, is affiliated to Visvesvaraya Technological University."
The_Fellowship_of_the_Ring literaryGenre Fantasy_(genre) The_Fellowship_of_the_Ring releaseDate 1954-07-29 ,"The Fellowship of the Ring, released on 29 July 1954, is a fantasy novel.","Published on July 29, 1954, The Fellowship of the Ring is a novel belonging to the Fantasy genre."
English_Without_Tears cinematography Bernard_Knowles English_Without_Tears director Harold_French English_Without_Tears musicComposer Nicholas_Brodszky English_Without_Tears producer Anatole_de_Grunwald ,The film English Without Tears was produced by Anatole de Grunwald and directed by Harold French. Its cinematography was by Bernard Knowles and its music was composed by Nicholas Brodszky.,"""English Without Tears” was a film directed by Harold French and produced by Anatole de Grunwald. Bernard Knowles was in charge of the movie’s cinematography. The music throughout the film belongs to composer Nicholas Brodszky."
Saint_Petersburg areaTotal 1439.0 Olga_Bondareva deathPlace Saint_Petersburg Saint_Petersburg foundingDate 1703-05-27 ,Olga Bondareva died in Saint Petersburg which was founded on 27 May 1703 and has a total area of 1439.0.,"Saint Petersburg was founded on May 27, 1703 and has a total area of 1439.0, Olga Bondareva passed away at Saint Petersburg."
1147_Stavropolis absoluteMagnitude 11.5 1147_Stavropolis orbitalPeriod 1249.6 ,1147 Stavropolis has an orbital period of 1249.6 and an absolute magnitude of 11.5.,The orbital period of 1147 Stavropolis is 1249.6 with absolute magnitude of 11.5 .
Nie_Haisheng birthPlace Zaoyang Nie_Haisheng occupation Fighter_pilot Zaoyang utcOffset +8 ,"Fighter pilot Nie Haisheng was born in Zaoyang, which has an UTC offset of +8.",Nie Haisheng is a fighter pilot who was born in Zaoyang which has a UTC offset of +8.
Ciudad_Ayala country Mexico Ciudad_Ayala elevationAboveTheSeaLevel 1147.0 Ciudad_Ayala isPartOf Morelos Ciudad_Ayala timeZone Pacific_Daylight_Time ,"Ciudad Ayala is located in Morelos, Mexico and is 1147 metres above sea level. Its time zone is Pacific Daylight Time.","A part of Morelos, the city of Ciudad Ayala is located in Mexico. It is elevated 1147 metres above sea level and is in the Pacific Daylight Timezone."
English_Without_Tears cinematography Bernard_Knowles English_Without_Tears director Harold_French English_Without_Tears producer Anatole_de_Grunwald ,The film English Without Tears was directed by Harold French and produced by Anatole de Grunwald. The film's cinematography was by Bernard Knowles.,"Anatole de Grunwald was the producer of 'English Without Tears', with Harold French, the director and Bernard Knowles, the cinematographer."
Nord_(Year_of_No_Light_album) artist Year_of_No_Light Nord_(Year_of_No_Light_album) followedBy Live_at_Roadburn_2008_(Year_of_No_Light_album) Nord_(Year_of_No_Light_album) producer Year_of_No_Light Nord_(Year_of_No_Light_album) recordLabel Crucial_Blast Nord_(Year_of_No_Light_album) releaseDate 2006-09-06 ,"The album, ""Year of No Light"", was produced by Year of No Light and was released on September 6th 2006. It was followed by ""Live at Roadburn 2008"" and is released by Crucial blast.","The album entitled Nord, followed by Year of No Light's album Live at Roadburn 2008, was released by the artist Year of No Light on the Crucial Blast label on the date 2006-09-06 and produced by Year of No Light."
University_of_Burgundy staff 2900 ,The University of Burgundy has 2900 staff.,The University of Burgundy has 2900 staff members.
Mermaid_(Train_song) genre Pop_rock Mermaid_(Train_song) runtime 3.16 ,Mermaid is a pop rock song with a runtime of 3.16.,Mermaid is a pop rock song by the band Train that plays for 3 minutes and 16 seconds.
Ciudad_Ayala timeZone Pacific_Daylight_Time ,Ciudad Ayala is in the Pacific Daylight Time zone.,Ciudad Ayala's time zone is Pacific Daylight Time.
Bedford_Aerodrome runwaySurfaceType Concrete ,The runway at Bedford Aerodrome is made of concrete.,The Bedford Aerodrome runway surface is made out of concrete.
"Gdynia,_Poland foundingDate 1926-02-10 ","Gdynia, Poland was founded on 10 February 1926.","The founding date of Gdynia, a city in Poland is Feb 10th, 1926."
India leader Pranab_Mukherjee ,Pranab Mukherjee is a leader in India.,Pranab Mukherjee was a leader of India.
McVeagh_of_the_South_Seas starring Harry_Carey_(actor_born_1878) ,"Harry Carey, born in 1868, starred in McVeagh of the South Seas.","Harry Carey, an actor born in 1878, had a role in the movie McVeagh of the South Seas."
"Universal_Music_Group location Santa_Monica,_California ","Universal Music Group is located in Santa Monica, California.","The Universal Music Group is located in Santa Monica, California."
"Alan_B._Miller_Hall address ""101 Ukrop Way"" Alan_B._Miller_Hall architect Robert_A._M._Stern Alan_B._Miller_Hall currentTenants Mason_School_of_Business Alan_B._Miller_Hall owner College_of_William_&_Mary Alan_B._Miller_Hall tenant Mason_School_of_Business ","The College of William and Mary is the owner of Alan B. Miller Hall, which is located at 101 Ukrop Way and was designed by Robert A.M. Stern. The current tenants of the Hall are the Mason School of Business.","Alan B. Miller Hall, property of The College of William and Mary, was designed by architect Robert A.M. Stern. The location of the building is 101 Ukrop Way and it is currently tenanted by The Mason School of Business."
The_Velvet_Underground formerBandMember Lou_Reed ,Lou Reed was a former member of The Velvet Underground.,Lou Reed is a former member of the band The Velvet Underground.
Louis_Levy birthDate 1894-11-20 It's_Great_to_Be_Young_(1956_film) musicComposer Louis_Levy ,Louis Levy was born on 20 November 1894 and composed the music for It's Great to Be Young (1956 film).,"Born 20.11.1894, music composer, Louis Levy, grew up to compose ""It's Great to Be Young, a film that debuted in 1956."
Super_Capers runtime 98.0 Super_Capers starring Danielle_Harris ,Danielle Harris stars in Super Capers which has a runtime of 98 minutes.,"Danielle Harris is starring in Super Capers, a film with a running time of 98 minutes."
India leaderTitle President ,The leader of India is called the President.,The leader of India is called the President.
Aleksandr_Prudnikov club FC_Amkar_Perm Aleksandr_Prudnikov currentclub FC_Amkar_Perm FC_Amkar_Perm manager Gadzhi_Gadzhiyev Aleksandr_Prudnikov youthclub FC_Spartak_Moscow ,Aleksandr Prudnikov's current club is FC Amkar Perm which is managed by Gadzhi Gadzhiyev. He also played for FC Spartak Moscow youth team.,Aleksandr Prudnikov's youth football club was FC Spartak Moscow. He currently plays for the FC Amkar Perm football club which is managed Gadzhi Gadzhiyev.
Brandon_Carter birthDate 1942-01-01 Brandon_Carter doctoralAdvisor Dennis_William_Sciama Brandon_Carter knownFor Carter_constant Brandon_Carter knownFor No-hair_theorem Brandon_Carter professionalField General_relativity ,"Brandon Carter was born on January 1, 1942 and his doctoral advisor was Dennis William Sciama. He is known for his work in general relativity and for the Carter constant and the no-hair theorem.","Brandon Carter (born on born on 01-01-1942) is a professional in the field of general relativity, known for for the Carter constant and the No-hair theorem. Dennis William Sciama was his doctoral advisor."
Darinka_Dentcheva almaMater Humboldt_University Darinka_Dentcheva influencedBy Andrzej_Piotr_Ruszczyński Darinka_Dentcheva knownFor Stochastic_programming Darinka_Dentcheva residence New_Jersey Darinka_Dentcheva residence United_States ,"Darinka Dentcheva, who was influenced by Andrzej Piotr Ruszczyski, studied at Humboldt University and lives in New Jersey, United States. He is known for his work in stochastic programming.","Darinka Dentcheva resides in New Jersey, USA. Her alma mater is Humboldt University. Darinka Dentcheva is known for stochastic programming and was influenced by Andrzej Piotr Ruszczynski."
Lady_Anne_Monson deathDate 1776-02-18 Lady_Anne_Monson nationality Kingdom_of_England Lady_Anne_Monson residence India ,Lady Anne Monson was a national of the Kingdom of England and lived in India. She died on 18 February 1776.,"Lady Anne Monson, a British national, lived in England but spent most of her life in India. She died on the 18th of February 1776."
Aaron_Turner associatedBand/associatedMusicalArtist Twilight_(band) Aaron_Turner instrument Singing ,Aaron Turner is a singer who played with the band Twilight.,Aaron Turner is a singer who played with the band Twilight.
"Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" Acharya_Institute_of_Technology city Bangalore Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology director ""Dr. G. P. Prabhukumar"" Bangalore founder Kempe_Gowda_I All_India_Council_for_Technical_Education location Mumbai Acharya_Institute_of_Technology wasGivenTheTechnicalCampusStatusBy All_India_Council_for_Technical_Education ","The Acharya Institute of Technology is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, India. Its director is Dr. G. P. Prabhukumar and it was given the 'Technical Campus' status by the All India Council for Technical Education in Mumbai. Bangalore was founded by Kempe Gowda.","The city of Bangalore, founded by Kempe Gowda I, is home to the Acharya Institute of Technology, a Technical Campus designated by the All India Council for Technical Education of Mumbai, located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, India, and directed by Dr. G.P. Prabhukumar."
Imagine_(John_Lennon_song) certification FIMI ,Imagine (John Lennon song) has FIMI certification.,"John Lennon's ""Imagine"" has a FIMI certification."
Mermaid_(Train_song) recordLabel Columbia_Records ,Mermaid (Train song) is signed to Columbia Records.,Mermaid is a song by Train released on the Columbia Records record label.
German_Empire anthem Das_Lied_der_Deutschen ,Das Liebeslied der Deutschen is the anthem of the German Empire.,The national anthem of the German Empire was Das Lied der Deutschen.
Darinka_Dentcheva almaMater Humboldt_University Darinka_Dentcheva knownFor Stochastic_programming Darinka_Dentcheva residence New_Jersey ,"Darinka Dentcheva, who lived in New Jersey, studied at Humboldt University and is known for Stochastic programming.",Humboldt University is the alma mater of Darinka Dentcheva who resides in New Jersey and is known for Stochastic programming.
Alan_B._Miller_Hall architect Robert_A._M._Stern Alan_B._Miller_Hall currentTenants Mason_School_of_Business Alan_B._Miller_Hall location Virginia Alan_B._Miller_Hall owner College_of_William_&_Mary ,"The College of William and Mary is the owner of the Alan B. Miller Hall in Virginia, which was designed by Robert A.M. Stern and is currently occupied by the Mason School of Business.","The Mason School of Business are the current tenants of Alan B Miller Hall, situated in Virginia, built by Robert A.M. Stern and owned by the College of William and Mary."
The_Hobbit releaseDate 1937-09-21 ,The Hobbit was released on 1937-09-21.,"The Hobbit was published on September 21, 1937."
Pontiac_Rageous assembly Michigan Pontiac_Rageous assembly Detroit Pontiac_Rageous bodyStyle Coupe Pontiac_Rageous manufacturer Pontiac Pontiac_Rageous productionEndYear 1997 Pontiac_Rageous productionStartYear 1997 ,"The Pontiac Rage is a coupe made by Pontiac and assembled in Detroit, Michigan. Production of the Pontiac Rage began in 1997 and ended in 1997.","The Pontiac Rageous, a coupe body style car that was first produced in 1997, was manufactured by Pontiac and assembled in Detroit, Michigan. The last production of the Pontiac Rageous was in 1997."
Nicholas_Brodszky background non_performing_personnel ,Nicholas Brodszky has a background as a non performing personnel.,Nicholas Brodszky was a non-performing staff.
University_of_Burgundy campus Dijon University_of_Burgundy numberOfDoctoralStudents 1299 University_of_Burgundy numberOfStudents 27400 ,The University of Burgundy has a campus in Dijon and has 1299 doctoral students and 27400 students.,"The University of Burgundy, which is in Dijon, has 27400 students in all, of which 1299 are doctoral students."
Liselotte_Grschebina birthPlace Karlsruhe Liselotte_Grschebina deathPlace Israel ,Liselotte Grschebina was born in Karlsruhe and died in Israel.,Liselotte Grschebina was born in Karlsruhe and died in Israel.
Expect_a_Miracle followedBy Afterplay_(Brian_Kelly_album) Expect_a_Miracle precededBy Pools_of_Light_(Brian_Kelly_album) Expect_a_Miracle type Compilation_Album ,Expect a Miracle is a compilation album that was preceded by Pools of Light and Afterplay. It was produced by Brian Kelly.,"Expect a Miracle is a compilation album by Brian Kelly and came after the album Pools of Light, and before the album titled Afterplay."
Adolfo_Suárez_Madrid–Barajas_Airport location Madrid Adolfo_Suárez_Madrid–Barajas_Airport operatingOrganisation ENAIRE Adolfo_Suárez_Madrid–Barajas_Airport runwayLength 3500.0 ,Adolfo Suárez Madrid–Barajas Airport is located in Madrid and is operated by ENAIRE. The runway length is 3500.,"Adolfo Suarez Madrid-Barajas Airport, operated by ENAIRE, is located in Madrid and has a runway length of 3500."
Super_Capers writer Ray_Griggs_(director) ,Ray Giles is the director of Super Capers.,Super Capers was written by Ray Griggs.
"John_Mills deathPlace Denham,_Buckinghamshire It's_Great_to_Be_Young_(1956_film) starring John_Mills It's_Great_to_Be_Young_(1956_film) starring Cecil_Parker ","It's Great to Be Young, starring Cecil Parker and John Mills, was made in 1956 and John Mills died in Denham, Buckinghamshire.","John Mills and Cecil Parker played the leading roles in the movie 'It's Great to Be Young', released in 1956. J. Mills later died in Denham, Buckinghamshire."
"Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" Acharya_Institute_of_Technology director ""Dr. G. P. Prabhukumar"" All_India_Council_for_Technical_Education location Mumbai Acharya_Institute_of_Technology state Karnataka Acharya_Institute_of_Technology wasGivenTheTechnicalCampusStatusBy All_India_Council_for_Technical_Education ","The Acharya Institute of Technology is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, Karnataka. Its director is Dr. G. P. Prabhukumar and it was given the 'Technical Campus' status by the All India Council for Technical Education in Mumbai. The Institute is affiliated with the Visvesvaraya Technological University.","The Acharya Institute of Technology is located in the state of Karnataka, its director is Dr. G.P. Prabhukumar and it is affiliated to Visvesvaraya Technological University. The All India Council for Technical Education is located in Mumbai and gave the institute Technical Campus status. The address for the campus is: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090."
1147_Stavropolis epoch 31 July 2016 (JD2457600.5) 1147_Stavropolis orbitalPeriod 1249.6 1147_Stavropolis periapsis 260855000000.0 ,1147 Stavropolis has an orbital period of 1249.6 and a periapsis of 260855000000.0. Its epoch date is 31 July 2016 (JD2457600.5).,"1147 Stavropolis, which has an orbital period of 1249.6 days and a periapsis of 260855000000.0, had its epoch on July 31, 2016."
"John_Mills deathPlace Denham,_Buckinghamshire ","John Mills died in Denham, Buckinghamshire.","The deathplace of John Mills was in Denham, Buckinghamshire."
Bootleg_Series_Volume_1:_The_Quine_Tapes artist The_Velvet_Underground Bootleg_Series_Volume_1:_The_Quine_Tapes recordedIn United_States Bootleg_Series_Volume_1:_The_Quine_Tapes runtime 230.05 ,The Bootleg Series Volume 1: The Quine Tapes was recorded in the United States and has a runtime of 230.05. It was produced by The Velvet Underground.,"Bootleg Series Volume 1: The Quine Tapes is by The Velvet Underground with a runtime of 230:05, and was recorded in the United States."
"11th_Mississippi_Infantry_Monument category Contributing_property 11th_Mississippi_Infantry_Monument established 2000 Adams_County,_Pennsylvania hasToItsSouthwest Frederick_County,_Maryland 11th_Mississippi_Infantry_Monument location Adams_County,_Pennsylvania 11th_Mississippi_Infantry_Monument municipality Gettysburg,_Pennsylvania ","The 11th Mississippi Infantry Monument is located in Gettysburg, Adams County, Pennsylvania. It was established in 2000 and is categorised as a contributing property. Frederick County, Maryland is to the southwest of Adams County, Pennsylvania.","The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania and was erected in 2000. The monument is in the municipality of Gettysburg in Pennsylvania and is categorised as a contributing property. Southwest of Adams County lies Frederick County Maryland."
Bedford_Aerodrome cityServed Bedford_Autodrome Bedford_Aerodrome icaoLocationIdentifier EGBF Bedford_Aerodrome location Thurleigh Bedford_Aerodrome operatingOrganisation MotorSport_Vision Bedford_Aerodrome runwayLength 1095.0 Bedford_Aerodrome runwaySurfaceType Concrete ,"Bedford Aerodrome, which serves the city of Bedford, is operated by MotorSport Vision. It is located in Thurleigh and has a runway length of 1095.0 and is made of concrete. The ICAO location identifier of Bedford Aerodrome is EGBF.",Bedford Aerodrome is located in Thurleigh. This airport serves the Bedford Autodrome and is operated by MotorSport Vision. The runway is 1095 meters long and is made of concrete. The ICAO location identifier for Bedford Aerodrome is EGBF.
1147_Stavropolis absoluteMagnitude 11.5 1147_Stavropolis apoapsis 418476000000.0 1147_Stavropolis discovered 1929-06-11 1147_Stavropolis discoverer Grigory_Neujmin 1147_Stavropolis epoch 31 July 2016 (JD2457600.5) 1147_Stavropolis orbitalPeriod 1249.6 ,Grigory Neujmin discovered 1147 Stavropolis on June 11th 1929. It has an epoch date of 31 July 2016 and an orbital period of 1249.6. It has an absolute magnitude of 11.5 and an apoapsis of 418476000000.0.,"1147 Stavropolis discovered on June 11, 1929 by Grigory Neujmin with epoch 31 July 2016 (Julian Day 2457600.5) has an apoapsis of 418476000000.0. With an orbital period of 1249.6 days, 1147 Stavropolis has an absolute magnitude of 11.5."
Lady_Anne_Monson birthDate 1726-01-01 Lady_Anne_Monson birthPlace Darlington Lady_Anne_Monson deathDate 1776-02-18 Lady_Anne_Monson residence India ,"Lady Anne Monson was born in Darlington on January 1, 1726 and died on 18 February 1776. She lived in India.","Lady Anne Monson was born in Darlington but resided in India for most of her life. She was born on January 1, 1726 and died on February 18, 1776."
Nie_Haisheng birthPlace Zaoyang Zaoyang isPartOf Hubei Nie_Haisheng mission Shenzhou_6 ,"Nie Haisheng was born in Zaoyang, Hubei. He was a member of the Shenzhou 6 mission.",Shenzhou 6 crew member Nie Haisheng was born in Zaoyang in Hubei province.
Darinka_Dentcheva birthDate 1958-01-01 Darinka_Dentcheva citizenship United_States Darinka_Dentcheva influencedBy Andrzej_Piotr_Ruszczyński Darinka_Dentcheva knownFor Stochastic_programming ,"Darinka Dentcheva was born on January 1, 1958 in the United States. She is known for Stochastic programming and was influenced by Andrzej Piotr Ruszczyski.","Darinka Dentcheva was born on January 1, 1958 and is a citizen of the United States. She developed a theory influenced by Andrzej Piotr Ruszczyński and is known for her work with stochastic programming."
Ciudad_Ayala country Mexico Ciudad_Ayala elevationAboveTheSeaLevel 1147.0 Ciudad_Ayala isPartOf Morelos Ciudad_Ayala leaderTitle Governator Ciudad_Ayala populationDensity 1604.0 Ciudad_Ayala timeZone Pacific_Daylight_Time Ciudad_Ayala type City ,"Ciudad Ayala is located in Morelos, Mexico and is 1147.0 above sea level. Its leader is the Governator and it has a population density of 1604.0. Its time zone is Pacific Daylight Time.","Ciudad Ayala is a city and a part of Morelos located in Mexico. This city has a population density of 1604.0, with an elevation of 1147.0 above sea level. The city is in PDT time zone. The leader in Ciudad Ayala is called the governator."
"Alan_Shepard birthDate ""1923-11-18"" Alan_Shepard birthPlace New_Hampshire Alan_Shepard deathPlace California Alan_Shepard nationality United_States Alan_Shepard selectedByNasa 1959 ","Alan Shepard was born in New Hampshire on November 18th, 1923. He was a US national who was selected by NASA in 1959. He died in California.","Alan Shepard was born on November 18, 1923 in New Hampshire and his nationality was the United States. In 1959, he was selected by NASA and later died in California."
AmeriGas foundingDate 1959-01-01 AmeriGas netIncome 211200000 ,"AmeriGas was founded on January 1, 1959 and has a net income of $211,200,000.","AmeriGas, which has a net income of 211200000, was founded on 01-01-1959."
English_Without_Tears director Harold_French ,English Without Tears was directed by Harold French.,English Without Tears is a film directed by Harold French.
English_language iso6391Code en ,The iso6391 code is used in English.,The code of the English language is ‘en’ in the ISO 639-1 standard.
Death_on_a_Factory_Farm broadcastedBy HBO Death_on_a_Factory_Farm director Tom_Simon Death_on_a_Factory_Farm producer Tom_Simon Death_on_a_Factory_Farm runtime 83.0 ,Tom Simon is the director of Death on a Factory Farm which was broadcast by HBO. The show has 83.0 minutes and was produced by Tom Simon.,"""Death on a Factory Farm"" is an 83 minute HBO film that was produced and directed by Tom Simon."
Karlsruhe areaTotal 173.46 ,Karlsruhe has a total area of 173.46.,Karlsruhe has a total area of 173.46.
"11th_Mississippi_Infantry_Monument category Contributing_property 11th_Mississippi_Infantry_Monument country ""United States"" 11th_Mississippi_Infantry_Monument established 2000 Adams_County,_Pennsylvania hasToItsNorth Cumberland_County,_Pennsylvania Adams_County,_Pennsylvania hasToItsSoutheast Carroll_County,_Maryland Adams_County,_Pennsylvania hasToItsWest Franklin_County,_Pennsylvania 11th_Mississippi_Infantry_Monument location Adams_County,_Pennsylvania ","The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania, United States. It was established in 2000 and is categorised as a contributing property. Adams County has Cumberland County to its north and Franklin County to its west. Carroll County Maryland is to the southeast and Franklin County to the west.","The 11th Mississippi Infantry Monument falls under the category of Contributing property and was established in the year 2000 located in Adams County, Pennsylvania in the United States. Adams County Pennsylvania is East of Franklin County, Pennsylvania to the southeast lies Carroll County, Maryland and Cumberland County, Pennsylvania to its north."
Azerbaijan leader Artur_Rasizade Baku_Turkish_Martyrs'_Memorial location Azerbaijan ,"The Baku Turkish Martyrs' Memorial is located in Azerbaijan, where the leader is Artur Rasizade.","Artur Rasizade is the leader of Azerbaijan, where the Baku Turkish Martyrs' memorial is located."
Bionico country Mexico Mexico currency Mexican_peso Mexico demonym Mexicans Bionico ingredient Granola Bionico region Jalisco ,Granola is an ingredient in Bionico which is a food found in the Jalisco region of Mexico. The currency in Mexico is the peso and the people are called Mexicans.,Bionico (made from Granola) is a food from the region Jalisco in Mexico. The currency in Mexico is the Mexican peso inhabited by the Mexicans.
"Gdynia,_Poland leaderTitle ""Vice President"" ","The Vice President is the leader of Gdynia, Poland.","The leader of Gdynia, Poland is called the Vice President."
Bionico country Mexico Bionico course Dessert Mexico currency Mexican_peso Mexico leader Silvano_Aureoles_Conejo ,"Bionico is a dessert found in Mexico, where the leader is Silvano Aureoles Conejo and the currency is the peso.","Bionico is a food found in Mexico, served at the dessert course. The leader of Mexico (currency: peso) is Silvano Aureoles Conejo."
Dijon elevationAboveTheSeaLevel 245.0 ,Dijon is 245.0 above sea level.,Dijon has an elevation of 245.0 above the sea level.
Hypermarcas foundingDate 2001-01-01 Hypermarcas keyPerson CEO Hypermarcas location Brazil Hypermarcas type S.A._(corporation) ,"Hypermarcas is a type of S.A. corporation located in Brazil. It was founded on January 1, 2001 and its key person is the CEO.","Hypermarcas, founded on January 1, 2001, is located in Brazil. Hypermarcas is a type of S.A, and is managed by their CEO."
Super_Capers budget 2000000.0 Super_Capers director Ray_Griggs_(director) Super_Capers gross 30955.0 Super_Capers runtime 98.0 Super_Capers starring Michael_Rooker Super_Capers writer Ray_Griggs_(director) ,"Super Capers, starring MichaelRooker, was directed by Ray Giles and has a budget of 2000000.0. It has a runtime of 98 minutes and a gross of 30955.0.","Super Capers is a 98 minute movie that was written and directed by Ray Griggs. It starred Michael Rooker and grossed $30,955 with a budget of $2,000,000."
Olga_Bondareva almaMater Leningrad_State_University Olga_Bondareva birthDate 1937-04-27 ,Olga Bondareva was born on 27 April 1937 and attended Leningrad State University.,"Olga Bondareva, who was born on April 27, 1937, graduated from Leningrad State University."
It's_Great_to_Be_Young_(1956_film) musicComposer Louis_Levy ,Louis Levy is the composer of It's Great to Be Young (1956 film).,"Louis Levy is the music composer for the film ""It""s great to Be Young""."
