triples,predictions,actuals
Saint_Petersburg leaderTitle Governor ,The leader of Saint Petersburg is the Governor.,The leader of Saint Petersburg is known as the Governor.
Lady_Anne_Monson birthPlace Darlington Lady_Anne_Monson birthPlace Kingdom_of_England Lady_Anne_Monson nationality Kingdom_of_England Lady_Anne_Monson residence India ,"Lady Anne Monson was born in Darlington, Kingdom of England. She lived in India.","Lady Anne Monson was born in Darlington, England, but now lives in India despite having an English nationality."
Pontiac_Rageous manufacturer Pontiac Pontiac_Rageous productionEndYear 1997 Pontiac_Rageous productionStartYear 1997 ,The Pontiac Rageous was manufactured by Pontiac and was produced from 1997 to 1997.,The Pontiac Rageous was a car manufactured by Pontiac which both began and ended production in 1997.
Bionico country Mexico Bionico course Dessert Mexico currency Mexican_peso Bionico region Guadalajara ,"Bionico is a dessert found in Guadalajara, Mexico. The currency in Mexico is the Mexican peso.",Bionico is a dessert found in Guadalajara in Mexico. The currency of Mexico is the peso.
Lionsgate type Public_company ,Lionsgate is a publicly traded company.,Lionsgate is a public company.
Hypermarcas foundingDate 2001-01-01 Hypermarcas keyPerson CEO Hypermarcas location Brazil Hypermarcas type S.A._(corporation) ,"Hypermarcas is a type of S.A. corporation located in Brazil. It was founded on January 1, 2001 and its key person is the CEO.","The key person in Hypermarcas, located in Brazil, is the CEO. Hypermarcas is an S.A. corporation which was founded on January 1, 2001."
Ciudad_Ayala populationDensity 1604.0 Ciudad_Ayala timeZone Pacific_Daylight_Time ,Ciudad Ayala has a population density of 1604.0 and is in the Pacific Daylight Time zone.,Ciudad Ayala city which has a PDT time zone has a population density of 1604.0.
University_of_Burgundy numberOfStudents 27400 University_of_Burgundy numberOfUndergraduateStudents 16800 University_of_Burgundy staff 2900 ,The University of Burgundy has 2900 staff and 16800 undergraduate students. It has 27400 students in total.,"The University of Burgundy has 16,800 undergraduate students, 2900 members of staff and 27400 students in total."
Brandon_Carter birthDate 1942-01-01 Brandon_Carter birthPlace England Brandon_Carter knownFor No-hair_theorem ,Brandon Carter was born on 1942-01-01 in England and is known for the No-hair theorem.,"Known for his contributions to the no-hair theorem, Brandon Carter was born on January 1st, 1942 in England."
Universal_Music_Group keyPerson Lucian_Grainge Bootleg_Series_Volume_1:_The_Quine_Tapes recordLabel Polydor_Records Bootleg_Series_Volume_1:_The_Quine_Tapes recordLabel Universal_Music_Group ,"The record label for Bootleg Series Volume 1: The Quine Tapes is Polydor Records. The key person at Universal Music Group, which is the record label for the Quine Tapes, is Lucian Grainge.",The Bootleg Series Volume 1: The Quine Tapes was recorded under the Polydor Records record label and a key person is Lucian Grainge at Universal Music Group and is part of the record label of Bootleg Series Volume 1: The Quine Tapes is Universal Music Group.
The_Fellowship_of_the_Ring followedBy The_Two_Towers The_Two_Towers publisher George_Allen_&_Unwin ,"The Fellowship of the Ring was followed by The Two Towers, published by George Allen & Unwin.","The Two Towers, the sequel to The Fellowship of the Ring, published by George Allen & Unwin."
Grigory_Neujmin deathDate 1946-12-17 ,Grigory Neujmin died on the 17th of December 1946.,Grigory Neujmin died on the 17th of December 1946.
University_of_Burgundy numberOfDoctoralStudents 1299 University_of_Burgundy numberOfStudents 27400 University_of_Burgundy numberOfUndergraduateStudents 16800 ,"The University of Burgundy has 1299 doctoral students, 27400 undergraduate students and 168000 students.","The University of Burgundy has 16800 undergraduate students, 1299 doctoral students, and 27400 students."
Lady_Anne_Monson birthDate 1726-01-01 Lady_Anne_Monson birthPlace Darlington Lady_Anne_Monson nationality Kingdom_of_England ,"Lady Anne Monson was born in Darlington, Kingdom of England on 1726-01-01.","Born in Darlington on January 1st, 1726, Lady Anne Monson lived in the Kingdom of England holding British nationality."
"11th_Mississippi_Infantry_Monument established 2000 Adams_County,_Pennsylvania hasToItsNorth Cumberland_County,_Pennsylvania 11th_Mississippi_Infantry_Monument location Adams_County,_Pennsylvania ","The 11th Mississippi Infantry Monument was established in 2000 and is located in Adams County, Pennsylvania. Cumberland County, Pennsylvania is to the north of Adams County.","A monument to the 11th Mississippi Infantry (located in Adams County, Pennsylvania) was erected in 2000. Pennsylvania's Cumberland county is to the north of the Adams."
McVeagh_of_the_South_Seas director Cyril_Bruce McVeagh_of_the_South_Seas director Harry_Carey_(actor_born_1878) McVeagh_of_the_South_Seas distributor Alliance_Films_Corporation McVeagh_of_the_South_Seas imdbId 0004319 McVeagh_of_the_South_Seas starring Harry_Carey_(actor_born_1878) McVeagh_of_the_South_Seas writer Harry_Carey_(actor_born_1878) ,McVeagh of the South Seas was written and directed by Harry Carey (actor born 1878) and distributed by Alliance Films Corporation. It stars Harry Carey (actor born 1878) and is imdb ID 0004319. Cyril Bruce is a director of McVeagh of the South Seas.,"McVeagh of the South Seas is a film directed by Cyril Bruce, written and directed by Harry Carey (born 1878) and distributed by Alliance Films Corporation. The film is registered in IMDb with the ID 0004319."
Ciudad_Ayala country Mexico Ciudad_Ayala leaderTitle Governator ,Ciudad Ayala is in Mexico and its leader is the Governator.,"Ciudad Ayala, Mexico has a leader called the Governator."
"Alan_Shepard birthDate ""1923-11-18"" Alan_Shepard birthPlace New_Hampshire Alan_Shepard deathPlace California Alan_Shepard nationality United_States Alan_Shepard occupation Test_pilot Alan_Shepard selectedByNasa 1959 ","Alan Shepard was born in New Hampshire on November 18, 1923. He was a US national who served as a test pilot. He was selected by NASA in 1959 and died in California.","The American born Alan Shepard was a test pilot selected in 1959 by NASA, who was raised in New Hampshire. He was born in that state in November of 1923 and died in California."
Nurhan_Atasoy birthPlace Turkey Turkey leader Recep_Tayyip_Erdoğan Turkey leader Binali_Yıldırım ,"Nurhan Atasoy was born in Turkey, where the leaders are Recep Tayyip Erdogan and Binali Yildirim.","Turkey, led by Recep Tayyip Erdoğan and Binali Yildirim, is where Nurhan Atasoy was born ."
University_of_Burgundy numberOfPostgraduateStudents 9400 University_of_Burgundy staff 2900 ,The University of Burgundy has 2900 staff and 9400 postgraduate students.,The University of Burgundy has 9400 post-graduate students and employs 2900 staff members.
Liselotte_Grschebina birthDate 1908-05-02 Liselotte_Grschebina deathDate 1994-06-14 Liselotte_Grschebina nationality Israel Liselotte_Grschebina professionalField Photographer Liselotte_Grschebina training School_of_Applied_Arts_in_Stuttgart ,Liselotte Grschebina was born on 1908-05-02 and died on 1994-06-14. She was a professional photographer from Israel who trained at the School of Applied Arts in Stuttgart.,"Liselotte Grschebina was born May 2, 1908 in Israel. She attended the school of Applied Arts in Stuttgart and became a professional photographer. She died on June 14, 1994."
Ciudad_Ayala elevationAboveTheSeaLevel 1147.0 Ciudad_Ayala isPartOf Morelos Ciudad_Ayala leaderTitle Governator Ciudad_Ayala populationDensity 1604.0 ,Ciudad Ayala is part of Morelos and has a population density of 1604.0. It is 1147 metres above sea level and has a leader called the Governator.,Ciudad Ayala ruled by governator with a population density of 1604.0 as well as above the sea level 1147.0 is a part of Morelos.
Turn_Me_On_(album) genre Punk_blues Turn_Me_On_(album) genre Noise_rock Noise_rock musicFusionGenre Noise_pop ,"Turn Me On is a Noise rock album, which is a fusion of Noise pop. The genre of Turn Me On is Punk blues.","The Turn Me On song is a punk blues song, but the Turn Me On album is of the noise rock genre, which is a fusion of genre of noise pop."
It's_Great_to_Be_Young_(1956_film) musicComposer Louis_Levy It's_Great_to_Be_Young_(1956_film) starring Cecil_Parker It's_Great_to_Be_Young_(1956_film) writer Ted_Willis ,It's Great to Be Young (1956) was written by Ted Willis and starred Cecil Parker. Louis Levy composed the music for the film.,“It's Great to Be Young” (1956) was written by Ted Willis and features music by Louis Levy. A main role in the movie was given to Cecil Parker.
"Alan_B._Miller_Hall address ""101 Ukrop Way"" Alan_B._Miller_Hall architect Robert_A._M._Stern Alan_B._Miller_Hall buildingStartDate ""30 March 2007"" Alan_B._Miller_Hall completionDate 2009-06-01 Mason_School_of_Business country United_States Alan_B._Miller_Hall currentTenants Mason_School_of_Business Alan_B._Miller_Hall owner College_of_William_&_Mary ",The Mason School of Business is located in the United States and is the current tenant of Alan B Miller Hall. The Hall was designed by Robert A M Stern and was built between 30 March 2007 and 1 June 2009. The Hall is owned by the College of William and Mary and has the address 101 Ukrop Way.,"The College of William and Mary own the Alan B. Miller Hall situated at 101 Ukrop Way, USA. The building, which was designed by architect Robert A.M. Stern, currently houses The Mason School of Business and was constructed between the 30th of March 2007 and the 1st of June 2009."
Turn_Me_On_(album) artist The_Honeymoon_Killers_(American_band) The_Honeymoon_Killers_(American_band) associatedBand/associatedMusicalArtist Pussy_Galore_(band) ,The Honeymoon Killers are an American band and Pussy Galore is a band associated with them. The Honeymoon Killers are the artists of the album Turn Me On.,"American band the Honeymoon Killers, whose first album was titled Turn Me On, was formed partially from previous members of group Pussy Galore."
McVeagh_of_the_South_Seas imdbId 0004319 McVeagh_of_the_South_Seas producer The_Progressive_Motion_Picture_Company McVeagh_of_the_South_Seas starring Harry_Carey_(actor_born_1878) McVeagh_of_the_South_Seas writer Harry_Carey_(actor_born_1878) ,McVeagh of the South Seas was produced by The Progressive Motion Picture Company and starred Harry Carey (born 1878) and was written by Harry Carey. It has an IMDb ID of 0004319.,McVeagh of the South Seas is in the IMDb under the Id 0004319. The film stars the director Harry Carey who is a main protagonist. He was born in 1878 and the movie itself became distributed under Progressive Motion Picture Company.
Kingdom_of_England foundingYear 0927 ,The Kingdom of England was founded in 927.,The founding year of the Kingdom of England was 927.
Nord_(Year_of_No_Light_album) followedBy Live_at_Roadburn_2008_(Year_of_No_Light_album) Nord_(Year_of_No_Light_album) genre Sludge_metal ,"The Year of No Light album, Nord, is a sludge metal album that was followed by Live at Roadburn 2008.","The Year of No Light album Nord, which was followed by the album Live at Roadburn 2008, fits into the genre of sludge metal."
Bionico country Mexico Bionico course Dessert Mexico currency Mexican_peso Mexico demonym Mexicans Dessert dishVariation Sandesh_(confectionery) Bionico ingredient Condensed_milk Bionico region Guadalajara ,"Bionico is a dessert found in Guadalajara, Mexico. It contains condensed milk and is served in Mexico where the currency is the Mexican peso and the people are called Mexicans. Sandesh is a dessert that can be served as a variation on a dish such as Bionico.","Sandesh is a dessert much like Bionico, which is made using condensed milk, can be found in Guadalajara, Mexico which is inhabited by Mexicans and uses the peso as their currency."
Hypermarcas location Brazil Hypermarcas location São_Paulo Hypermarcas product Cosmetics ,"Hypermarcas, located in São Paulo, Brazil, produces cosmetics.","Hypermarcas is a cosmetics production company that is located in São Paulo, Brazil."
"Ciudad_Ayala country Mexico Mexico leaderTitle ""President of the Chamber of Deputies"" Ciudad_Ayala populationDensity 1604.0 Ciudad_Ayala utcOffset −6 ","Ciudad Ayala is located in Mexico, where the leader is the President of the Chamber of Deputies. The city has a population density of 1604.0 and a UTC offset of -6.","Ciudad Ayala, with a population density of 1604 and a UTC offset of -6, is a city in Mexico, the government of which has a leader position titled the President of the Chamber of Deputies."
"Bananaman broadcastedBy ""STV"" Bananaman firstAired ""1983-10-03"" ",Bananaman was first aired on STV on 10/03/1983.,"Bananaman, which was broadcasted by STV, was first aired on 10/03/1983."
Turn_Me_On_(album) artist The_Honeymoon_Killers_(American_band) Turn_Me_On_(album) genre Punk_blues Turn_Me_On_(album) producer The_Honeymoon_Killers_(American_band) Turn_Me_On_(album) runtime 35.1 ,The Honeymoon Killers are the American band that produced the album Turn Me On. The album has a punk blues genre and a runtime of 35.1.,The Honeymoon Killers both recorded and produced the album Turn Me On. This punk blues album is 35.1 minutes long.
Polydor_Records parentCompany Universal_Music_Group ,Polydor Records is a subsidiary of the Universal Music Group.,The parent company of Polydor Records is Universal Music Group.
Punk_blues stylisticOrigin Garage_rock ,Punk blues has its origins in Garage rock.,The stylistic origin of punk blues is garage rock.
Death_on_a_Factory_Farm broadcastedBy HBO Death_on_a_Factory_Farm director Tom_Simon Death_on_a_Factory_Farm director Sarah_Teale Death_on_a_Factory_Farm editor Geof_Bartz Death_on_a_Factory_Farm musicComposer Jamie_Lawrence Death_on_a_Factory_Farm runtime 83.0 ,Death on a Factory Farm was broadcast by HBO and has a runtime of 83 minutes. It was directed by Sarah Teale and Tom Simon and edited by Geof Bartz. The music was composed by Jamie Lawrence.,Sarah Teale and Tom Simon directed the 83 minute movie Death on a Factory Farm which edited by Geof Bartz and broadcasted by HBO. The movie has Jamie Lawrence as the music composer.
Bionico country Mexico Bionico course Dessert Mexico currency Mexican_peso Mexico demonym Mexicans Bionico ingredient Condensed_milk ,Bionico is a dessert found in Mexico. It contains condensed milk. Mexicans live in Mexico where the currency is the Mexican peso.,Bionico (is a dessert) is a food made with condensed milk found in Mexico. The currency in Mexico is the Mexican peso inhabited by Mexicans.
Turn_Me_On_(album) genre Punk_blues Turn_Me_On_(album) genre Noise_rock Noise_rock stylisticOrigin Noise_music Punk_blues stylisticOrigin Garage_rock ,"Turn Me On is a Noise rock album, which originated from Noise music. Noise rock has its stylistic origins in Garage rock. Turn Me On is a genre of Punk blues, which has its stylistic origins in Garage rock.",Punk blues album Turn Me On is a noise rock genre and has its stylistic origin in earlier garage rock sound. The stylistic origin of noise rock is noise music.
Expect_a_Miracle producer Brian_Kelly_(composer_&_pianist) Expect_a_Miracle runtime 54.56 Expect_a_Miracle type Compilation_Album ,"Expect a Miracle, produced by Brian Kelly (composer & pianist), is a compilation album with a runtime of 54.56.","Expect a Miracle, produced by Brian Kelly, is a compilation album with a runtime of 54.56."
Ciudad_Ayala populationDensity 1604.0 Ciudad_Ayala timeZone Pacific_Standard_Time_Zone ,Ciudad Ayala has a population density of 1604 and is in the Pacific Standard Time Zone.,"Ciudad Ayala, which is in the Pacific Standard Time Zone, sports a population density of 1604.0."
"Abraham_A._Ribicoff inOfficeWhilePresident John_F._Kennedy Abraham_A._Ribicoff nationality American Abraham_A._Ribicoff office ""United States Secretary of Health, Education, and Welfare"" Abraham_A._Ribicoff spouse ""Ruth Ribicoff"" Abraham_A._Ribicoff successor John_N._Dempsey ","Abraham A. Ribicoff was an American who was married to Ruth Ribicoff. He worked as the United States Secretary of Health, Education, and Welfare and was in office while John F. Kennedy was President. He was succeeded by John N. Dempsey.","American citizen Abraham A. Ribicoff worked for the United States Secretary of Health, Education, and Welfare office during John F. Kennedy’s presidency. He was succeeded in his role by John N. Dempsey and was the husband of Ruth Ribicoff."
MotorSport_Vision city Kent ,MotorSport Vision is located in Kent.,"MotorSport Vision is located in the city of Kent, UK."
1147_Stavropolis epoch 31 July 2016 (JD2457600.5) 1147_Stavropolis orbitalPeriod 1249.6 1147_Stavropolis periapsis 260855000000.0 ,"1147 Stavropolis has an epoch date of 31 July 2016 (JD2457600.5), an orbital period of 1249.6 and a periapsis of 260855000000.0.","1147 Stavropolis, which had its epoch on July 31, 2016, has a periapsis of 260855000000.0 and an orbital period of 1249.6."
"Olga_Bondareva almaMater Leningrad_State_University Olga_Bondareva birthName ""Olga Nikolaevna Bondareva"" Olga_Bondareva deathPlace Saint_Petersburg Olga_Bondareva knownFor Bondareva–Shapley_theorem ","Olga Bondareva, whose birth name was Olga Nikolaevna Bondareva, died in Saint Petersburg. She was known for the Bondareva–Shapley theorem and her alma mater was the Leningrad State University.",Olga Bondareva-born as Olga Nikolaevna Bondareva-was a student at Leningrad State University. She was known for the Bondareva-Shapley theorem and later died in Saint Petersburg.
The_Velvet_Underground associatedBand/associatedMusicalArtist Theatre_of_Eternal_Music ,The Velvet Underground is associated with the Theatre of Eternal Music.,The Velvet Underground is associated with the band Theatre of Eternal Music.
Abraham_A._Ribicoff birthPlace United_States Abraham_A._Ribicoff deathPlace United_States Abraham_A._Ribicoff spouse Casey_Ribicoff ,Abraham A. Ribicoff was born in the United States and died there. He was married to Casey Ribicoff.,Abraham A Ribicoff was born and died in the United States and his wife is Casey Ribicoff.
Darinka_Dentcheva almaMater Humboldt_University Darinka_Dentcheva influencedBy Andrzej_Piotr_Ruszczyński Darinka_Dentcheva knownFor Stochastic_programming Darinka_Dentcheva professionalField Mathematical_optimization ,Darinka Dentcheva studied at Humboldt University and is known for stochastic programming. She is influenced by Andrzej Piotr Ruszczyński and works in the mathematical optimization field.,Darinka Dentcheva(whose alma mater is Humboldt University) who was influenced by Andrzej Piotr Ruszczyński. He is a professional in the field of mathematical optimization known for Stochastic programming.
Nord_(Year_of_No_Light_album) followedBy Live_at_Roadburn_2008_(Year_of_No_Light_album) Nord_(Year_of_No_Light_album) genre Sludge_metal Nord_(Year_of_No_Light_album) releaseDate 2006-09-06 ,The album Nord was released on 6 September 2006 and is a sludge metal album. It was followed by Live at Roadburn 2008.,The Year of No Light's sludge metal album Nord (2006-09-06) was followed by Live at Roadburn 2008.
Noise_rock derivative Industrial_rock ,Noise rock is a derivative of industrial rock.,Industrial rock is a derivative of noise rock.
Super_Capers starring Justin_Whalin ,Justin Whalin stars in Super Capers.,The film Super Capers starred Justin Whalin.
Aaron_Turner associatedBand/associatedMusicalArtist Old_Man_Gloom Aaron_Turner genre Black_metal Black_metal musicFusionGenre Death_metal ,"Aaron Turner, who performs black metal music, is associated with Old Man Gloom. Death metal is a musical fusion of black metal.",Aaron Turner a Black metal musician played for Old Man Gloom. Death metal is a musical fusion of black metal.
Nie_Haisheng birthDate 1964-10-13 Nie_Haisheng birthPlace Hubei Nie_Haisheng nationality People's_Republic_of_China ,"Nie Haisheng was born in Hubei, China on October 13, 1964.","Nie Haisheng, born in Hubei Province on 10/13/1964, is a citizen of the People's Republic of China."
Death_on_a_Factory_Farm director Tom_Simon Death_on_a_Factory_Farm director Sarah_Teale Death_on_a_Factory_Farm producer Tom_Simon Death_on_a_Factory_Farm producer Sarah_Teale Death_on_a_Factory_Farm runtime 83.0 ,"Death on a Factory Farm, directed by Sarah Teale and Tom Simon, has a runtime of 83 minutes. It was produced by Sarah Teale and Tom Simon.","""Death on a Factory Farm"" is a film both directed and produced by Tom Simon and Sarah Teale. The film runs for 83 minutes."
Thurleigh postalCode MK44 ,The postal code for Thurleigh is MK44.,The postal code for the village of Thurleigh is MK44.
Lady_Anne_Monson birthPlace Kingdom_of_England Kingdom_of_England governmentType Unitary_state ,"Lady Anne Monson was born in the Kingdom of England, a unitary state.","Lady Anne Monson was born in the Kingdom of England, which has a unitary state form of government."
Death_on_a_Factory_Farm director Tom_Simon Death_on_a_Factory_Farm editor Geof_Bartz ,Tom Simon directed Death on a Factory Farm which was edited by Geof Bartz.,"Tom Simon directed the file Death on a Factory Farm, which was edited by Geof Bartz."
Turn_Me_On_(album) genre Punk_blues Turn_Me_On_(album) precededBy Let_It_Breed Let_It_Breed precededBy Love_American_Style_(album) ,The album Turn Me On is a punk blues album and was preceded by Let It Breed and Love American Style.,Turn Me On is a punk blues album preceded by the album Let it Breed which had followed the Love American Style album.
"ALCO_RS-3 buildDate ""May 1950 - August 1956"" ALCO_RS-3 engine V12_engine ALCO_RS-3 length 17068.8 (millimetres) ALCO_RS-3 powerType Diesel-electric_transmission ","The ALCO RS-3 was built between May 1950 and August 1956. It has a V12 engine, a diesel-electric transmission and is 17068.8 millimetres long.","Produced between May 1950 and August 1956, the ALCO RS-3 has a V12 engine and diesel-electric transmission. Its total length is 17068.8 mm."
"Abraham_A._Ribicoff birthPlace United_States Abraham_A._Ribicoff deathPlace United_States Abraham_A._Ribicoff inOfficeWhilePresident John_F._Kennedy Abraham_A._Ribicoff nationality American Abraham_A._Ribicoff spouse ""Ruth Ribicoff"" ",Abraham A. Ribicoff was born in the United States and died there. He was married to Ruth Ribicoff. He was in office while John F. Kennedy was President.,The United States is the birthplace of American citizen Abraham A. Ribicoff who was in office while John F. Kennedy was president. He was married to Ruth Ribicoff and died in the United States.
McVeagh_of_the_South_Seas director Cyril_Bruce ,Cyril Bruce is the director of McVeagh of the South Seas.,The movie McVeagh of the South Seas was directed by Cyril Bruce.
Rock_music musicSubgenre Proto-punk ,Proto-punk is a sub genre of rock music.,Proto-punk is a music subgenre of rock music.
Expect_a_Miracle followedBy Afterplay_(Brian_Kelly_album) Expect_a_Miracle genre Instrumental_music Expect_a_Miracle genre Easy_listening Expect_a_Miracle runtime 54.56 Expect_a_Miracle type Compilation_Album ,Expect a Miracle is a compilation album in the easy listening genre. It has a runtime of 54.56 minutes and is instrumental. Afterplay is the follow up album to Expect a Miracle.,"Expect a Miracle is an instrumental album in the easy listening genre. It is 54:56 minutes long and is a compilation album. Afterplay, by Brian Kelly was released after it."
Bionico country Mexico Bionico course Dessert Mexico currency Mexican_peso Mexico demonym Mexicans Dessert dishVariation Sandesh_(confectionery) Bionico ingredient Sour_cream Bionico region Guadalajara ,"Bionico is a dessert found in Guadalajara, Mexico. It contains sour cream and is served in Mexico where the currency is the Mexican peso and the people are known as Mexicans. Sandesh is a dessert that can be served as a variation of Bionico.","Mexico is a country, and its people are called Mexicans. If you wanted to buy food there you would have to use their currency, which is the peso. Mexico has yummy desserts such as bionico. Bionico is made from several ingredients including sour cream, and it can be found in Guadalajara as well as Mexico. If you don’t like bionico, you can go for a sandesh, another dessert."
Death_on_a_Factory_Farm broadcastedBy HBO Death_on_a_Factory_Farm director Tom_Simon Death_on_a_Factory_Farm director Sarah_Teale ,"Death on a Factory Farm, which was broadcast by HBO, was directed by Sarah Teale and Tom Simon.",Tom Simon and Sarah Teale directed the HBO movie Death on a Factory Farm.
Bionico country Mexico Bionico dishVariation Cottage_cheese ,Bionico is a dish from Mexico and can be varied with cottage cheese.,Bionico can be varied by using cottage cheese found in Mexico.
"Alan_Shepard almaMater ""NWC, M.A. 1957"" Alan_Shepard birthDate ""1923-11-18"" Alan_Shepard birthPlace New_Hampshire ","Alan Shepard was born in New Hampshire on November 18th, 1923. He graduated from NWC with an MA in 1957.","A former NWC graduate (MA, 1957), Alan Shepard was born in New Hampshire on Nov 18, 1923."
Bananaman broadcastedBy BBC Bananaman creator Steve_Bright ,"Bananaman, created by Steve Bright, was broadcast by the BBC.","The BBC broadcasted Bananaman, which was created by Steve Bright."
Agremiação_Sportiva_Arapiraquense league Campeonato_Brasileiro_Série_C Agremiação_Sportiva_Arapiraquense season 2015_Campeonato_Brasileiro_Série_C ,Agremiação Sportiva Arapiraquense played in the Campeonato Brasileiro Série C in 2015.,Agremiação Sportiva Arapiraquense from Campeonato Brasileiro Série C league competed in the 2015 Campeonato Brasileiro Série C.
1147_Stavropolis discoverer Grigory_Neujmin 1147_Stavropolis orbitalPeriod 1249.6 ,"1147 Stavropolis, which has an orbital period of 1249.6, was discovered by Grigory Neujmin.",Grigory Neujmin discovered 1147 Stavropolis whose orbital period is 1249.6.
France governmentType Unitary_state ,The government type of France is Unitary state.,The Government type of France is unitary state.
Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University Acharya_Institute_of_Technology established 2000 ,The Acharya Institute of Technology was established in 2000 and is affiliated with the Visvesvaraya Technological University.,"Acharya Institute of Technology, established in 2000, is affiliated to Visvesvaraya Technological University."
The_Fellowship_of_the_Ring literaryGenre Fantasy_(genre) The_Fellowship_of_the_Ring releaseDate 1954-07-29 ,The Fellowship of the Ring was released on 1954-07-29 and is a work of fantasy.,"Published on July 29, 1954, The Fellowship of the Ring is a novel belonging to the Fantasy genre."
English_Without_Tears cinematography Bernard_Knowles English_Without_Tears director Harold_French English_Without_Tears musicComposer Nicholas_Brodszky English_Without_Tears producer Anatole_de_Grunwald ,English Without Tears was produced by Anatole de Grunwald and directed by Harold French. The music was composed by Nicholas Brodszky and the cinematography was done by Bernard Knowles.,"""English Without Tears” was a film directed by Harold French and produced by Anatole de Grunwald. Bernard Knowles was in charge of the movie’s cinematography. The music throughout the film belongs to composer Nicholas Brodszky."
Saint_Petersburg areaTotal 1439.0 Olga_Bondareva deathPlace Saint_Petersburg Saint_Petersburg foundingDate 1703-05-27 ,"Olga Bondareva died in Saint Petersburg, which was founded on 1703-05-27 and has a total area of 1439.0.","Saint Petersburg was founded on May 27, 1703 and has a total area of 1439.0, Olga Bondareva passed away at Saint Petersburg."
1147_Stavropolis absoluteMagnitude 11.5 1147_Stavropolis orbitalPeriod 1249.6 ,1147 Stavropolis has an orbital period of 1249.6 and an absolute magnitude of 11.5.,The orbital period of 1147 Stavropolis is 1249.6 with absolute magnitude of 11.5 .
Nie_Haisheng birthPlace Zaoyang Nie_Haisheng occupation Fighter_pilot Zaoyang utcOffset +8 ,"Nie Haisheng was born in Zaoyang, which has a UTC offset of +8. He was a fighter pilot.",Nie Haisheng is a fighter pilot who was born in Zaoyang which has a UTC offset of +8.
Ciudad_Ayala country Mexico Ciudad_Ayala elevationAboveTheSeaLevel 1147.0 Ciudad_Ayala isPartOf Morelos Ciudad_Ayala timeZone Pacific_Daylight_Time ,Ciudad Ayala is located in Mexico at 1147 above sea level and has a Pacific Daylight Time zone. It is part of Morelos.,"A part of Morelos, the city of Ciudad Ayala is located in Mexico. It is elevated 1147 metres above sea level and is in the Pacific Daylight Timezone."
English_Without_Tears cinematography Bernard_Knowles English_Without_Tears director Harold_French English_Without_Tears producer Anatole_de_Grunwald ,English Without Tears was produced by Anatole de Grunwald and directed by Harold French. The cinematography was done by Bernard Knowles.,"Anatole de Grunwald was the producer of 'English Without Tears', with Harold French, the director and Bernard Knowles, the cinematographer."
Nord_(Year_of_No_Light_album) artist Year_of_No_Light Nord_(Year_of_No_Light_album) followedBy Live_at_Roadburn_2008_(Year_of_No_Light_album) Nord_(Year_of_No_Light_album) producer Year_of_No_Light Nord_(Year_of_No_Light_album) recordLabel Crucial_Blast Nord_(Year_of_No_Light_album) releaseDate 2006-09-06 ,The Year of No Light band produced the album Nord which was released on 6 September 2006 by the record label Crucial Blast. The album was followed by Live at Roadburn 2008.,"The album entitled Nord, followed by Year of No Light's album Live at Roadburn 2008, was released by the artist Year of No Light on the Crucial Blast label on the date 2006-09-06 and produced by Year of No Light."
University_of_Burgundy staff 2900 ,The University of Burgundy has 2900 staff.,The University of Burgundy has 2900 staff members.
Mermaid_(Train_song) genre Pop_rock Mermaid_(Train_song) runtime 3.16 ,The song Mermaid is a pop rock song and has a runtime of 3.16.,Mermaid is a pop rock song by the band Train that plays for 3 minutes and 16 seconds.
Ciudad_Ayala timeZone Pacific_Daylight_Time ,Ciudad Ayala is in the Pacific Daylight Time zone.,Ciudad Ayala's time zone is Pacific Daylight Time.
Bedford_Aerodrome runwaySurfaceType Concrete ,The runway surface at Bedford Aerodrome is made of concrete.,The Bedford Aerodrome runway surface is made out of concrete.
"Gdynia,_Poland foundingDate 1926-02-10 ","Gdynia, Poland was founded on 10 February 1926.","The founding date of Gdynia, a city in Poland is Feb 10th, 1926."
India leader Pranab_Mukherjee ,Pranab Mukherjee is the leader of India.,Pranab Mukherjee was a leader of India.
McVeagh_of_the_South_Seas starring Harry_Carey_(actor_born_1878) ,Harry Carey (actor born 1878) starred in McVeagh of the South Seas.,"Harry Carey, an actor born in 1878, had a role in the movie McVeagh of the South Seas."
"Universal_Music_Group location Santa_Monica,_California ","The Universal Music Group is located in Santa Monica, California.","The Universal Music Group is located in Santa Monica, California."
"Alan_B._Miller_Hall address ""101 Ukrop Way"" Alan_B._Miller_Hall architect Robert_A._M._Stern Alan_B._Miller_Hall currentTenants Mason_School_of_Business Alan_B._Miller_Hall owner College_of_William_&_Mary Alan_B._Miller_Hall tenant Mason_School_of_Business ","The Mason School of Business is the current tenant of Alan B Miller Hall, which is owned by the College of William and Mary. The Hall is located at 101 Ukrop Way and was designed by Robert A M Stern.","Alan B. Miller Hall, property of The College of William and Mary, was designed by architect Robert A.M. Stern. The location of the building is 101 Ukrop Way and it is currently tenanted by The Mason School of Business."
The_Velvet_Underground formerBandMember Lou_Reed ,Lou Reed was a former band member of The Velvet Underground.,Lou Reed is a former member of the band The Velvet Underground.
Louis_Levy birthDate 1894-11-20 It's_Great_to_Be_Young_(1956_film) musicComposer Louis_Levy ,Louis Levy was born on 20 November 1894 and composed the music for the 1956 film It's Great to Be Young.,"Born 20.11.1894, music composer, Louis Levy, grew up to compose ""It's Great to Be Young, a film that debuted in 1956."
