eids,input,prediction,actual,generation
Id267,"Adisham_Hall address ""St. Benedict's Monastery, Adisham, Haputhale, Sri Lanka"" Adisham_Hall architecturalStyle ""Tudor and Jacabian"" Adisham_Hall buildingStartDate ""1927"" Adisham_Hall completionDate 1931 Adisham_Hall location Sri_Lanka"," Адишам Холл, который был построен в период с 1927 по 1931 год, находится в монастыре Св.Бенедикта, Адишам, Хапуттале, Шри-Ланка. Он выполнен в Тюдоровском и Якобинском стиле. ","['Адишам Холл в Шри-Ланке был построен между 1927 и 1931 годами в монастыре Св.Бенедикта, Адишам, Хапутхале, Шри-Ланка в Тюдоровском и Якобинском стиле.', 'Строительство Адишам Холла происходило между 1927-1931 годами в Тюдоровском и Якобинском архитектурном стиле. Он расположен в Монастыре Святого Бенедикта, Адишам, Хапутале, Шри-Ланка.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Adisham_Hall address ""St. Benedict's Monastery, Adisham, Haputhale, Sri Lanka"" Adisham_Hall architecturalStyle ""Tudor and Jacabian"" Adisham_Hall buildingStartDate ""1927"" Adisham_Hall completionDate 1931 Adisham_Hall location Sri_Lanka [/TRIPLE] [ANW] Адишам Холл, который был построен в период с 1927 по 1931 год, находится в монастыре Св.Бенедикта, Адишам, Хапуттале, Шри-Ланка. Он выполнен в Тюдоровском и Якобинском стиле. [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/AN"
Id74,Dave_Challinor club Stockport_County_F.C. A.F.C._Fylde manager Dave_Challinor," Дейв Чаллинор, менеджер ФК “Файлд” (Англия), играет за Стокпорт Каунти. ","['Менеджером ФК “Файлд” является Дейв Чаллинор, который играет за ФК ""Стокпорт Каунти"".', 'Дейв Чаллинор управляет ФК “Файлд” (Англия) и играет за ФК ""Стокпорт Каунти"".', 'Дейв Чаллинор, менеджер ФК “Файлд”, играл за ФК ""Стокпорт Каунти "".']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Dave_Challinor club Stockport_County_F.C. A.F.C._Fylde manager Dave_Challinor [/TRIPLE] [ANW] Дейв Чаллинор, менеджер ФК “Файлд” (Англия), играет за Стокпорт Каунти. [/ANW] 1. Дейв Чаллинор - менеджер ФК ""Файлд"" (Англия). 2. Дейв Чаллинор играет за Стокпорт Каунти. [/ANW] 1. Дейв Чаллинор - менеджер ФК ""Файлд"" (Англия). 2. Дейв Чаллинор играет за Стокпорт Каунти. [/ANW] 1. Дейв Чаллинор - менеджер ФК ""Файлд"" (Англия). 2. Дейв Чаллинор играет за Стокпорт Каунти. [/ANW] 1. Дейв Чаллинор - менеджер ФК ""Файлд"" (Англия). 2. Дейв Чаллинор играет за Стокпорт Каунти. [/ANW] 1. Дейв Чаллинор - менеджер ФК ""Файлд"" (Англия). 2. Дейв Чаллинор играет за Стокпорт Каунти. [/ANW] 1. Дейв Чаллинор - менеджер ФК ""Файлд"" (Англия). 2. Дейв Чаллинор играет за Стокпорт Каунти. [/ANW] 1. Дейв Чаллинор - менеджер ФК ""Файлд"" (Англия). 2. Дейв Чаллинор играет за Стокпорт Каунти. [/ANW] 1. Дейв Чаллинор - менеджер ФК ""Файлд"" (Англия"
Id4,11th_Mississippi_Infantry_Monument location Seminary_Ridge, Памятник 11-й пехоте Миссисипи находится на Семинарском хребте. ,"['Памятник 11-й пехоте Миссисипи находится на Семинарском хребте.', 'Памятник 11-й пехоте Миссисипи находится на Семинарском хребте.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] 11th_Mississippi_Infantry_Monument location Seminary_Ridge [/TRIPLE] [ANW] Памятник 11-й пехоте Миссисипи находится на Семинарском хребте. [/ANW] 1. Семинарский хребет - это местоположение памятника 11-й пехоте Миссисипи. [/ANW] 2. Памятник 11-й пехоте Миссисипи находится на Семинарском хребте. [/ANW] 3. Памятник 11-й пехоте Миссисипи расположен на Семинарском хребте. [/ANW] 4. Семинарский хребет - это местоположение памятника 11-й пехоте Миссисипи. [/ANW] 5. Памятник 11-й пехоте Миссисипи находится на Семинарском хребте. [/ANW] 6. Памятник 11-й пехоте Миссисипи расположен на Семинарском хребте. [/ANW] 7. Семинарский хребет - это местоположение памятника 11-й пехоте Миссисипи. [/ANW] 8. Памятник 11-й пехоте Миссисипи находится на Семинарском хребте. [/ANW] 9. Памятник 11-й пехоте Миссисипи расположен на Семинарском хребте. [/ANW] 10. Семинарский хребет - это местоположение памятника 11-й пехоте Миссисипи. [/ANW] 11. Памятник 11-й пехоте Миссисипи находится на Семинарском хребте. [/ANW] 12. Памятник 11-й пехоте Миссисипи расположен на Семинарском"
Id801,Java ethnicGroup Baduy," Бадуй - этническая группа, которая говорит на яванском языке. ","['Бадуй - этническая группа Явы.', 'Бадуй - это этническая группа на Яве.', 'Бадуй - это этническая группа Явы.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Java ethnicGroup Baduy [/TRIPLE] [ANW] Бадуй - этническая группа, которая говорит на яванском языке. [/ANW] 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 1.1 "
Id67,Al_Asad_Airbase runwayLength 3090.0," Длина взлетно-посадочной полосы авиабазы Аль Асад составляет 3090,0. ","['Длина взлетно-посадочной полосы Аль-Асад составляет 3090 метров.', 'Длина взлетно-посадочной полосы авиабазы Аль Асад составляет 3090,0.', 'Длина взлетно-посадочной полосы авиабазы Аль Асад составляет 3090,0.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Al_Asad_Airbase runwayLength 3090.0 [/TRIPLE] [ANW] Длина взлетно-посадочной полосы авиабазы Аль Асад составляет 3090,0. [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1.0 [/ANW] 1."
Id50,Elliot_See nationality United_States, Эллиот Си родом из США. ,"['Гражданство Эллиота Си - Соединенные Штаты.', 'Эллиот Си имел гражданство Соединенных Штатов.', 'Эллиот Си из США.', 'Эллиот Си - гражданин Соединенных Штатов.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Elliot_See nationality United_States [/TRIPLE] [ANW] Эллиот Си родом из США. [/ANW] 1. Эллиот Си - американец. [/ANW] 2. Эллиот Си - американец. [/ANW] 3. Эллиот Си - американец. [/ANW] 4. Эллиот Си - американец. [/ANW] 5. Эллиот Си - американец. [/ANW] 6. Эллиот Си - американец. [/ANW] 7. Эллиот Си - американец. [/ANW] 8. Эллиот Си - американец. [/ANW] 9. Эллиот Си - американец. [/ANW] 10. Эллиот Си - американец. [/ANW] 11. Эллиот Си - американец. [/ANW] 12. Эллиот Си - американец. [/ANW] 13. Эллиот Си - американец. [/ANW] 14. Эллиот Си - американец. [/ANW] 15. Эллиот Си - американец. [/ANW] 16. Эллиот Си - американец. [/ANW] 17. Эллиот Си - американец. [/ANW] 18. Эллиот Си - американец. [/ANW] 19. Эллиот Си - американец. [/ANW] 20. Эллиот Си - американец. [/ANW] 21. Эллиот Си - американец. [/ANW] 22. Эллиот Си - американец. [/ANW] 23. Эллиот Си - американец. [/ANW] 24. Эллиот Си - американец. [/ANW] 25. Эллиот Си - американец. [/ANW] 26. Эллиот Си - американец. [/ANW] 2"
Id209,National_League_North champions Barrow_A.F.C.," ФК ""Барроу"" - чемпионы Северной Конференции. ","['ФК ""Барроу"" - это предыдущий чемпион Северной Конференции.', 'ФК ""Барроу"" ранее выигрывал чемпионство Северной Конференции.', 'ФК «Барроу» - чемпион Северной Конференции.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] National_League_North champions Barrow_A.F.C. [/TRIPLE] [ANW] ФК ""Барроу"" - чемпионы Северной Конференции. [/ANW] 1. ФК ""Барроу"" - чемпионы Северной Конференции. [/ANW] 2. ФК ""Барроу"" - чемпионы Северной Конференции. [/ANW] 3. ФК ""Барроу"" - чемпионы Северной Конференции. [/ANW] 4. ФК ""Барроу"" - чемпионы Северной Конференции. [/ANW] 5. ФК ""Барроу"" - чемпионы Северной Конференции. [/ANW] 6. ФК ""Барроу"" - чемпионы Северной Конференции. [/ANW] 7. ФК ""Барроу"" - чемпионы Северной Конференции. [/ANW] 8. ФК ""Барроу"" - чемпионы Северной Конференции. [/ANW] 9. ФК ""Барроу"" - чемпионы Северной Конференции. [/ANW] 10. ФК ""Барроу"" - чемпионы Северной Конференции. [/ANW] 11. ФК ""Барроу"" - чемпионы Северной Конференции. [/ANW] 12. ФК ""Барроу"" - чемпионы Северной Конференции. [/ANW] 13. ФК ""Барроу"" - чемпионы Северной Конференции. [/ANW] 14. ФК ""Барроу"" - чемпионы Северной Конференции. [/ANW] 15. ФК ""Барроу"" - чемпионы Северной Конференции. [/ANW] 16. ФК ""Барроу"" - чемпионы Северной Конференции. [/ANW] 17. ФК ""Барроу"" - чемпионы Север"
Id14,Texas language English_language," Английский язык - это язык, на котором говорят в Техасе. ","['В Техасе говорят по-английски.', 'Английский язык - язык Техаса.', 'Язык, на котором говорят в Техасе, - английский.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Texas language English_language [/TRIPLE] [ANW] Английский язык - это язык, на котором говорят в Техасе. [/ANW] 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1"
Id44,Arròs_negre country Spain Arròs_negre ingredient White_rice Arròs_negre region Catalonia," Арроз негре - это блюдо из Каталонии в Испании, в котором используется белый рис. ","['Арроз негре, содержащий белый рис, родом из региона Каталония в Испании.', 'Арроз негре содержит белый рис и является традиционным блюдом из Каталонии региона Испании.', 'Черная паэлья появилась в Каталонии, (Испания), а белый рис - один из ингредиентов.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Arròs_negre country Spain Arròs_negre ingredient White_rice Arròs_negre region Catalonia [/TRIPLE] [ANW] Арроз негре - это блюдо из Каталонии в Испании, в котором используется белый рис. [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW"
Id6,"11th_Mississippi_Infantry_Monument state ""Pennsylvania""", Памятник 11-й пехоте Миссисипи находится в штате Пенсильвания. ,"['Памятник 11-й пехоте Миссисипи находится в штате Пенсильвания.', 'Памятник 11-й пехоте Миссисипи находится в штате Пенсильвания.', 'Памятник 11-й пехоте Миссисипи находится в штате Пенсильвания.', 'Памятник 11-й пехоте Миссисипи находится в штате Пенсильвания.', 'Памятник 11-й пехоте Миссисипи находится в Пенсильвании.', 'Памятник 11-й пехоте Миссисипи находится в штате Пенсильвания.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] 11th_Mississippi_Infantry_Monument state ""Pennsylvania"" [/TRIPLE] [ANW] Памятник 11-й пехоте Миссисипи находится в штате Пенсильвания. [/ANW] 1.11. Памятник 11-й пехоте Миссисипи находится в штате Пенсильвания. [/ANW] 1.11. Памятник 11-й пехоте Миссисипи находится в штате Пенсильвания. [/ANW] 1.11. Памятник 11-й пехоте Миссисипи находится в штате Пенсильвания. [/ANW] 1.11. Памятник 11-й пехоте Миссисипи находится в штате Пенсильвания. [/ANW] 1.11. Памятник 11-й пехоте Миссисипи находится в штате Пенсильвания. [/ANW] 1.11. Памятник 11-й пехоте Миссисипи находится в штате Пенсильвания. [/ANW] 1.11. Памятник 11-й пехоте Миссисипи находится в штате Пенсильвания. [/ANW] 1.11. Памятник 11-й пехоте Миссисипи находится в штате Пенсильвания. [/ANW] 1.11. Памятник 11-й пехоте Миссисипи находится в штате Пенсильвания. [/ANW] 1.11. Памятник 11-й пехоте Миссисипи находится в штате Пенсильвания. [/ANW] 1.11. Памятник 11-й пехоте Миссисипи находится в штате Пенсильвания. [/"
Id883,"Alan_Shepard almaMater ""NWC, M.A. 1957"" Alan_Shepard birthDate ""1923-11-18"" Alan_Shepard birthPlace New_Hampshire Alan_Shepard deathPlace California Alan_Shepard nationality United_States Alan_Shepard occupation Test_pilot Alan_Shepard status ""Deceased"""," Алан Шепард, который родился 18 ноября 1923 года в Нью-Гэмпшире, США, окончил NWC со степенью магистра гуманитарных наук в 1957 году. Он служил летчиком-испытателем и умер в Калифорнии. ","['Американец Алан Шепард родился в Нью-Гэмпшире 18 ноября 1923 года. Он окончил Военно-морской военный Колледж со степенью магистра гуманитарных наук в 1957 году и служил летчиком-испытателем. Он умер в Калифорнии.', 'Покойный Алан Шепард, гражданин Соединенных Штатов, родился в Нью-Гэмпшире 18 ноября 1923 года. В 1957 году он окончил Военно-морской военный колледж и служил в качестве летчика-испытателя. Алан Шепард умер в Калифорнии.', 'Покойный Алан Шепард, гражданин Соединенных Штатов, родился в Нью-Гэмпшире 18 ноября 1923 г. В 1957 году он окончил NWC и служил в качестве летчика-испытателя. Алан Шепард умер в Калифорнии.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Alan_Shepard almaMater ""NWC, M.A. 1957"" Alan_Shepard birthDate ""1923-11-18"" Alan_Shepard birthPlace New_Hampshire Alan_Shepard deathPlace California Alan_Shepard nationality United_States Alan_Shepard occupation Test_pilot Alan_Shepard status ""Deceased"" [/TRIPLE] [ANW] Алан Шепард, который родился 18 ноября 1923 года в Нью-Гэмпшире, США, окончил NWC со степенью магистра гуманитарных наук в 1957 году. Он служил летчиком-испытателем и умер в Калифорнии. [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]"
Id65,Malaysia capital Kuala_Lumpur Asam_pedas country Malaysia Malaysia ethnicGroup Malaysian_Chinese," Асам педас - блюдо из Малайзии, где столица - Куала-Лумпур, а этническая группа - китайцы в Малайзии. ","['Асам педас - это еда из Малайзии, где столица - Куала-Лумпур, а китайцы - одна из этнических групп.', 'Асам педас - это блюдо в Малайзии, где малайзийские китайцы - этническая группа, а столица - Куала-Лумпур.', 'Асам педас - это еда из Малайзии, где столица - Куала-Лумпур, а Китайцы в Малайзии - этническая группа.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Malaysia capital Kuala_Lumpur Asam_pedas country Malaysia Malaysia ethnicGroup Malaysian_Chinese [/TRIPLE] [ANW] Асам педас - блюдо из Малайзии, где столица - Куала-Лумпур, а этническая группа - китайцы в Малайзии. [/ANW] 1. Асам педас - блюдо из Малайзии, где столица - Куала-Лумпур, а этническая группа - китайцы в Малайзии. [/ANW] 2. Асам педас - блюдо из Малайзии, где столица - Куала-Лумпур, а этническая группа - китайцы в Малайзии. [/ANW] 3. Асам педас - блюдо из Малайзии, где столица - Куала-Лумпур, а этническая группа - китайцы в Малайзии. [/ANW] 4. Асам педас - блюдо из Малайзии, где столица - Куала-Лумпур, а этническая группа - китайцы в Малайзии. [/ANW] 5. Асам педас - блюдо из Малайзии, где столица - Куала-Лумпур, а этническая группа - китайцы в Малайзии. [/ANW] 6. Асам педас - блюдо из Малайзии, где столица - Куала-Лумпур, а этническая группа - китайцы в Малайзии. [/ANW] 7. Асам педас - блюдо из Малайзии, где столица - Куала-Лумпур, а этническая группа - китайцы в Малайзии. [/ANW] 8. Асам педас - блюдо из Малайзии, где столица - Куала-Лумпур, а этническая группа - китайцы в Малайзии. [/ANW] 9. Асам педас - блюдо из Малайзии, где столица - Куала-Лумпур"
